Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
32900217,P8_pub_transp,COUNTRY,CYP,EUR,Europe,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:46Z,2020,2020-01-01,2020-12-31
32900218,P8_pub_transp,COUNTRY,CZE,EUR,Europe,YEAR,2020,,,,,,,,,Yes,,,,,2023-10-17T19:16:46Z,2020,2020-01-01,2020-12-31
32900219,P8_pub_transp,COUNTRY,SVK,EUR,Europe,YEAR,2010,,,,,,,,,No,,,,,2023-10-17T19:16:46Z,2010,2010-01-01,2010-12-31
32900220,P8_pub_transp,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,Yes,,,,,2023-10-17T19:16:46Z,2020,2020-01-01,2020-12-31
32900221,P8_pub_transp,COUNTRY,STP,AFR,Africa,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:46Z,2020,2020-01-01,2020-12-31
32900222,P8_pub_transp,COUNTRY,BDI,AFR,Africa,YEAR,2020,,,,,,,,,Yes,,,,,2023-10-17T19:16:46Z,2020,2020-01-01,2020-12-31
32900223,P8_pub_transp,COUNTRY,BIH,EUR,Europe,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:46Z,2016,2016-01-01,2016-12-31
32900224,P8_pub_transp,COUNTRY,GRD,AMR,Americas,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:46Z,2016,2016-01-01,2016-12-31
32900225,P8_pub_transp,COUNTRY,SWZ,AFR,Africa,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:46Z,2016,2016-01-01,2016-12-31
32900226,P8_pub_transp,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:46Z,2016,2016-01-01,2016-12-31
32900227,P8_pub_transp,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:46Z,2016,2016-01-01,2016-12-31
32900228,P8_pub_transp,COUNTRY,DEU,EUR,Europe,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:46Z,2016,2016-01-01,2016-12-31
32900229,P8_pub_transp,COUNTRY,FJI,WPR,Western Pacific,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:46Z,2016,2016-01-01,2016-12-31
32900404,P8_pub_transp,COUNTRY,FIN,EUR,Europe,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:48Z,2016,2016-01-01,2016-12-31
32900405,P8_pub_transp,COUNTRY,ERI,AFR,Africa,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:48Z,2016,2016-01-01,2016-12-31
32900406,P8_pub_transp,COUNTRY,GRC,EUR,Europe,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2016,2016-01-01,2016-12-31
32900407,P8_pub_transp,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2016,2016-01-01,2016-12-31
32900408,P8_pub_transp,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:48Z,2016,2016-01-01,2016-12-31
32900409,P8_pub_transp,COUNTRY,GAB,AFR,Africa,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:48Z,2016,2016-01-01,2016-12-31
32900410,P8_pub_transp,COUNTRY,GEO,EUR,Europe,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:48Z,2016,2016-01-01,2016-12-31
32900411,P8_pub_transp,COUNTRY,AGO,AFR,Africa,YEAR,2014,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900412,P8_pub_transp,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:48Z,2016,2016-01-01,2016-12-31
32900413,P8_pub_transp,COUNTRY,BIH,EUR,Europe,YEAR,2014,,,,,,,,,No,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900414,P8_pub_transp,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2016,2016-01-01,2016-12-31
32900415,P8_pub_transp,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2014,,,,,,,,,No,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900416,P8_pub_transp,COUNTRY,CMR,AFR,Africa,YEAR,2014,,,,,,,,,No,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900417,P8_pub_transp,COUNTRY,ARM,EUR,Europe,YEAR,2014,,,,,,,,,No,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900418,P8_pub_transp,COUNTRY,SWZ,AFR,Africa,YEAR,2014,,,,,,,,,No,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900419,P8_pub_transp,COUNTRY,COL,AMR,Americas,YEAR,2014,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900420,P8_pub_transp,COUNTRY,CHL,AMR,Americas,YEAR,2014,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900421,P8_pub_transp,COUNTRY,SLV,AMR,Americas,YEAR,2014,,,,,,,,,No,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900422,P8_pub_transp,COUNTRY,CAN,AMR,Americas,YEAR,2014,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900423,P8_pub_transp,COUNTRY,AUT,EUR,Europe,YEAR,2014,,,,,,,,,No,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900424,P8_pub_transp,COUNTRY,ARG,AMR,Americas,YEAR,2014,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900425,P8_pub_transp,COUNTRY,BLZ,AMR,Americas,YEAR,2014,,,,,,,,,No,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900426,P8_pub_transp,COUNTRY,AZE,EUR,Europe,YEAR,2014,,,,,,,,,No,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900427,P8_pub_transp,COUNTRY,BRB,AMR,Americas,YEAR,2014,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900428,P8_pub_transp,COUNTRY,KHM,WPR,Western Pacific,YEAR,2014,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900429,P8_pub_transp,COUNTRY,BEL,EUR,Europe,YEAR,2014,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2014,2014-01-01,2014-12-31
32900430,P8_pub_transp,COUNTRY,ECU,AMR,Americas,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2016,2016-01-01,2016-12-31
32900431,P8_pub_transp,COUNTRY,NZL,WPR,Western Pacific,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2016,2016-01-01,2016-12-31
32900432,P8_pub_transp,COUNTRY,NOR,EUR,Europe,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2016,2016-01-01,2016-12-31
32900433,P8_pub_transp,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2016,2016-01-01,2016-12-31
32900434,P8_pub_transp,COUNTRY,NRU,WPR,Western Pacific,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2016,2016-01-01,2016-12-31
32900435,P8_pub_transp,COUNTRY,GMB,AFR,Africa,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:48Z,2016,2016-01-01,2016-12-31
32900436,P8_pub_transp,COUNTRY,EST,EUR,Europe,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:48Z,2016,2016-01-01,2016-12-31
32900437,P8_pub_transp,COUNTRY,MKD,EUR,Europe,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:49Z,2016,2016-01-01,2016-12-31
32900438,P8_pub_transp,COUNTRY,PNG,WPR,Western Pacific,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:49Z,2016,2016-01-01,2016-12-31
32900439,P8_pub_transp,COUNTRY,MOZ,AFR,Africa,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:49Z,2016,2016-01-01,2016-12-31
32900490,P8_pub_transp,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:50Z,2016,2016-01-01,2016-12-31
32900491,P8_pub_transp,COUNTRY,NLD,EUR,Europe,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:50Z,2016,2016-01-01,2016-12-31
32900492,P8_pub_transp,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:50Z,2016,2016-01-01,2016-12-31
32900493,P8_pub_transp,COUNTRY,ISR,EUR,Europe,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:50Z,2016,2016-01-01,2016-12-31
32900494,P8_pub_transp,COUNTRY,ISL,EUR,Europe,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:50Z,2016,2016-01-01,2016-12-31
32900495,P8_pub_transp,COUNTRY,CHN,WPR,Western Pacific,YEAR,2014,,,,,,,,,Yes,,,,,2023-10-17T19:16:50Z,2014,2014-01-01,2014-12-31
32900496,P8_pub_transp,COUNTRY,CPV,AFR,Africa,YEAR,2014,,,,,,,,,Yes,,,,,2023-10-17T19:16:50Z,2014,2014-01-01,2014-12-31
32900497,P8_pub_transp,COUNTRY,PLW,WPR,Western Pacific,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:50Z,2016,2016-01-01,2016-12-31
32900498,P8_pub_transp,COUNTRY,BHS,AMR,Americas,YEAR,2014,,,,,,,,,No,,,,,2023-10-17T19:16:50Z,2014,2014-01-01,2014-12-31
32900499,P8_pub_transp,COUNTRY,BRA,AMR,Americas,YEAR,2014,,,,,,,,,Yes,,,,,2023-10-17T19:16:50Z,2014,2014-01-01,2014-12-31
32900500,P8_pub_transp,COUNTRY,BFA,AFR,Africa,YEAR,2014,,,,,,,,,Yes,,,,,2023-10-17T19:16:50Z,2014,2014-01-01,2014-12-31
